,species,betweenness
5775,PSILOCHORUS IMITATUS,0.0
5776,PSILOCHORUS UTAHENSIS,0.0
5777,PSILOPA ICERYAE CRESSON,0.0
5778,PSYCHODA,0.0
5779,PSYCHODA HUMERALIS,0.0
5780,PSYCHODA SP. (N=1),0.0
5781,PSYCHODA SP. LARVAE,0.0
5782,PSYCHODID,0.0
5783,PSYCHODID 'BACKWARDS HOOK',0.0
5784,PSYCHODID (N=1),0.0
5785,PSYCHODIDAE ,0.0
5786,PSYCHODIDAE (N=6),0.0
5787,PSYCHODIDAE SP.,0.0
5788,PSYCHODIDS (UNSPEC.),0.0
5789,PSYCHOMYIA PUSILLA,0.0
5790,PSYCHOTRIA CHIAPENSIS,0.0
5791,PSYCHOTRIA NERVOSA,0.0
5792,PSYCHOTRIA PERVILLEI,0.0
5793,PSYCHOTRIA PUBESCENS,0.0
5794,PSYLLIDAE SP 1,0.0
5795,PSYLLIDAE SP 2,0.0
5796,PTEROMALIDAE 1,0.0
5797,PTEROMALIDAE 2,0.0
5798,PTEROMALIDAE 3,0.0
5799,PTEROMALIDAE SP1,0.0
5800,PTEROPHORIDAE SP 1,0.0
5801,PTEROPODS (LIMACINA HELICINA - CLIONIDAE),0.0
5802,PTEROSTICHUS NIGER,0.0
5803,PTERYGOPHORA CALIFORNICA,0.0
5804,PTOMOPHAGUS SUBVILLOSUS,0.0
5805,PULVERIZED MASSES,0.0
5806,PURPURA,0.0
5807,PYCNOCENTRIA,0.0
5808,PYCNOCENTRIA EVECTA,0.0
5809,PYCNOCENTRIA EVECTA ,0.0
5810,PYCNOCENTRIA EVECTA (N=1),0.0
5811,PYCNOCENTRIA EVECTA (N=4),0.0
5812,PYCNOCENTRIA SP. ,0.0
5813,PYCNOCENTRIA SPP. ,0.0
5814,PYCNOCENTRODES,0.0
5815,PYCNOCENTRODES (N=3),0.0
5816,PYCNOCENTRODES EVECTA (N=1),0.0
5817,PYCNOCNTRIA EVECTA (N=2),0.0
5818,PYCNOGONIDS - POLYCHAETES - GLYPTONOTUS - LINEUS - ODONASTER,0.0
5819,PYCNONOTUS JOCOSUS LINNAEUS,0.0
5820,PYCNOPODIA,0.0
5821,PYRALID LEPIDOPTERANS,0.0
5822,PYROSTRIA FASCICULATA,0.0
5823,QUADRASTICHUS SP.A,0.0
5824,QUERCUS ROBUR,0.0
5825,QUICHUANA AUGUSTRIVENTRIS,0.0
5826,QUICHUANA PICADOI LARVAE,0.0
5827,R. FUSCULA (0.8-10. MM HCW),0.0
5828,R. VALUMA,0.0
5829,RABBIT CARCASS,0.0
5830,RABBIT CARCASS (L. CALIFORNICUS),0.0
5831,RACE RUNNER,0.0
5832,RAINBOWFISH,0.0
5833,RAJA,0.0
5834,RAPHITELUS MACULATUS WALK.,0.0
5835,RAPTORS,0.0
5836,RAT,0.0
5837,RATTUS (RAT),0.0
5838,RAVINIA L'HERMINIERI FIRST INSTAR,0.0
5839,RAVINIA L'HERMINIERI SECOND INSTAR,0.0
5840,RECENTLY DROWNED INSECTS,0.0
5841,RED FOX,0.0
5842,RED THREE-AWN (GRASS),0.0
5843,RED-EYED VIREO,0.0
5844,RED-HEADED WOODPECKER,0.0
5845,RED-TAILED HAWK,0.0
5846,RED-WINGED BLACKBIRD,0.0
5847,REDALG,0.0
5848,REDBAIT,0.0
5849,REDIOGOBIUS BIKOLANUS,0.0
5850,REDOWSKI'S STICKSEED (FORB/SHRUB),0.0
5851,REDPOLLS,0.0
5852,REDSHANK - DUNLIN - KNOT,0.0
5853,REDUVIIDS,0.0
5854,REDWINGED BLACKBIRD - BRONZE GRACKLE - SONG SPARROW,0.0
5855,REEF FISHES,0.0
5856,REEF HERON,0.0
5857,REINDEER,0.0
5858,REINDEER DUNG,0.0
5859,REMIGIA FRUGALIS FABRICIUS ,0.0
5860,RETICULITERMES FLAVIPES,0.0
5861,RETINELLA INDENTATA,0.0
5862,RHABDOMASTIX SP. ,0.0
5863,RHABDOMASTIX SP. (N=10),0.0
5864,RHABDOMASTRIX SP.,0.0
5865,RHABDOMASTRIX SP. ,0.0
5866,RHABDOMASTRIX SP. (N=2),0.0
5867,RHABDOMASTRIX SP. (N=8),0.0
5868,RHAGONYCHA ELONGATA (FALL.),0.0
5869,RHAGOVELIA,0.0
5870,RHAGOVELIA SP.,0.0
5871,RHAMPHOCHROMIS SPP.,0.0
5872,RHAPHIODON VULPINUS,0.0
5873,RHEOSMITTIA SP. (0.0-0.1 MM HCW),0.0
5874,RHEOSMITTIA SP. (0.1-0.2 MM HCW),0.0
5875,RHEOTANYTARSUS SP.,0.0
5876,RHEOTANYTARSUS SP. (0.0-0.1 MM HCW),0.0
5877,RHEOTANYTARSUS SP. (0.1-0.2 MM HCW),0.0
5878,RHEOTANYTARSUS SP. (0.2-0.3 MM HCW),0.0
5879,RHINCALANUS GIGAS,0.0
5880,RHINICHTHYS ATRATULUS,0.0
5881,RHINICHTHYS CATARACTAE [LONGNOSE DACE] ,0.0
5882,RHINICHTHYS CATARACTAE [LONGNOSE DACE] (N=8),0.0
5883,RHINICHTHYS OSCULUS,0.0
5884,RHINOBATAS (GUITARFISH - RAY),0.0
5885,RHITHROGENA HAGENI,0.0
5886,RHITHROGENA SEMICOLORATA NYMPHS,0.0
5887,RHIZOPHAGUS CYLINDRICUS,0.0
5888,RHIZOSOLENIA,0.0
5889,RHOADO,0.0
5890,RHOICOSPENIA CURVATA,0.0
5891,RHOICOSPHENIA CURVATA,0.0
5892,RHOICOSPHENIA SP.,0.0
5893,RHOPALODEA SPP.,0.0
5894,RHOPALODIA,0.0
5895,RHOPALODIA MUSCULUS,0.0
5896,RHOPALODIA NOVAE ZELANDIAE,0.0
5897,RHOPALODIA NOVAE ZELANDICAE,0.0
5898,RHOPALODIA SP.,0.0
5899,RHOPALOIDEA MUSCULUS,0.0
5900,RHYACOPHILA,0.0
5901,RHYACOPHILA ACROPEDES,0.0
5902,RHYACOPHILA FUSCULA (0.2-0.4 MM HCW),0.0
5903,RHYACOPHILA FUSCULA (0.2-0.5 MM HCW),0.0
5904,RHYACOPHILA FUSCULA (0.4-0.6 MM HCW),0.0
5905,RHYACOPHILA FUSCULA (0.8-1.0 MM HCW),0.0
5906,RHYACOPHILA NUBILA - PENTANEURINI SPP.,0.0
5907,RHYACOPHILA SP. (N=1),0.0
5908,RHYACOPHILA SP. (P),0.0
5909,RHYNCHIUM BRUNNEUM,0.0
5910,RHYNCOLUS SP.,0.0
5911,RHYSODES AMERICANUS,0.0
5912,RIBEIROIA ONDATRAE (CERCARIAE),0.0
5913,RIBEIROIA ONDATRAE (REDIAE OR SPOROCYST),0.0
5914,RIGHT WHALES,0.0
5915,RILEYA PIERCEI,0.0
5916,RILEYI PIERCEI,0.0
5917,RING-NECKED PHEASENT,0.0
5918,RINGED SEALS,0.0
5919,ROAD RUNNER,0.0
5920,ROBBER FLY,0.0
5921,ROCCUS - CYNOSCION,0.0
5922,ROOTS,0.0
5923,ROOTS - BARK - WOOD,0.0
5924,RORQUALS,0.0
5925,ROSCHERIA MELANOCHAETES,0.0
5926,ROTATORIA,0.0
5927,ROTIFERA (LECANE BULLA),0.0
5928,ROTTING WOOD,0.0
5929,ROTTING WOOD (PINUS SPP.),0.0
5930,ROUGH-LEGGED HAWK,0.0
5931,ROUSSEA SIMPLEX ,0.0
5932,RUBBER RABBIT BRUSH (FORB/SHRUB),0.0
5933,RUBUS ALCEFOLIUS,0.0
5934,RUDITAPES DECUSSATUS,0.0
5935,RUFF,0.0
5936,RUMEX SPP.,0.0
5937,RUPPIA,0.0
5938,S. APICALIS,0.0
5939,S. BIPOSTULATUM,0.0
5940,S. BIPOSTULATUM LARVAE,0.0
5941,S. EVANESCENS,0.0
5942,"S. FONTINALIS (12-20"")",0.0
5943,S. GAZELLAE (30-60MM),0.0
5944,S. GAZELLAE (60-90MM),0.0
5945,S. LUNATUM,0.0
5946,S. SCARABAEOIDES,0.0
5947,S. SCARABAEOIDES LARVAE,0.0
5948,S. SP. SECOND INSTAR,0.0
5949,S. TERETIROSTRIS,0.0
5950,S. TERITISUM,0.0
5951,S. THOMPSONI,0.0
5952,SABLEFISH,0.0
5953,SAETHERIA SP. 1,0.0
5954,SAETHERIA SP. 2,0.0
5955,SAGITTA GAZELLAE,0.0
5956,SAGITTA MARRI,0.0
5957,SAGITTA NAGAE,0.0
5958,SALAMANDER,0.0
5959,SALAMANDER (N=2),0.0
5960,SALAMANDER (N=3),0.0
5961,SALIX DISCOLOR,0.0
5962,SALIX LONGIFOLIA,0.0
5963,SALIX PETIOLARIS,0.0
5964,SALMINCOLA EDWARDSII,0.0
5965,SALMINUS HILARII,0.0
5966,SALMO,0.0
5967,SALMO SALAR FRY (0.3-5 CM),0.0
5968,SALMO TRUTTA ,0.0
5969,SALMO TRUTTA (N=10),0.0
5970,SALMO TRUTTA (N=3),0.0
5971,SALMO TRUTTA (N=4),0.0
5972,SALPA,0.0
5973,SALPA THOMPSONI,0.0
5974,SALTICID SPIDER,0.0
5975,SALTICIDAE SP1,0.0
5976,SALTICIDAE SP2,0.0
5977,SALVELINUS FONTINALIS,0.0
5978,SALVELINUS FONTINELIS (5-12 INCHES),0.0
5979,"SALVELINUS NAMAYCUSH, ESOX LUCIUS",0.0
5980,SALVIA CROATII,0.0
5981,SAND BASS,0.0
5982,SAND DROPSEED (GRASS),0.0
5983,SANDERLING,0.0
5984,SANDPIPERS,0.0
5985,SAP AND PLANT JUICES,0.0
5986,SAPRINUS PENNSYLVANICUS,0.0
5987,SAPRINUS SEMISTRIATUS,0.0
5988,SAPRINUS SP.,0.0
5989,SAPROMYZA SP. NEAR NUDIUSCULA LAMB.,0.0
5990,SAPROPHAGOUS PLANKTON,0.0
5991,SAPWOOD,0.0
5992,SARACENIOPUS SPP,0.0
5993,SARCOPHAGA ARNO CURRAN ,0.0
5994,SARCOPHAGA HIRTICRUS,0.0
5995,SARCOPHAGA SP.,0.0
5996,SARCOPHAGA SP. FIRST INSTAR,0.0
5997,SARCOPHAGA UTILIS,0.0
5998,SARROTHRIPINAE SP,0.0
5999,SAURIANS (UNSPEC.),0.0
6000,SB1: SOOTY SHEARWATERS,0.0
6001,SB3: GULLS & TERNS,0.0
6002,SB5: LARGE PELAGIC SEABIRDS,0.0
6003,SB6: OTHER PELAGIC SEABIRDS,0.0
6004,SCALY-BREASTED THRASHER,0.0
6005,SCAPHOCALANUS FARRANI,0.0
6006,SCARLET GLOBE MALLOW (FORB/SHRUB),0.0
6007,SCARLET MITE,0.0
6008,SCATOPSIDAE SP,0.0
6009,SCENEDESMUS SP.,0.0
6010,SCENEDESMUS SPP.,0.0
6011,SCHIZOPORELLA - HYDROIDES - HALIPLANELLA - BUGULA,0.0
6012,SCHIZOTHRIX,0.0
6013,SCHIZOTHRIX SP.,0.0
6014,SCHOOL WHITING,0.0
6015,SCIRTID,0.0
6016,SCIRTID BRD,0.0
6017,SCIRTID BRD (N=2),0.0
6018,SCIRTID BROAD SPP. (N=2),0.0
6019,SCIRTID NARROW,0.0
6020,SCIRTID NARROW (N=1),0.0
6021,SCIRTID SKINNY,0.0
6022,SCIRTID SKINNY (N=1),0.0
6023,SCIRTID SP. (SKINNY TYPE),0.0
6024,SCIRTID SP. LARVAE (BROAD TYPE),0.0
6025,SCIRTID SP. LARVAE (SKINNY TYPE),0.0
6026,SCIRTID SPP. ADULT,0.0
6027,SCIRTIDAE BROAD (N=3),0.0
6028,SCIRTIDAE LARVAE,0.0
6029,SCIRTIDAE SP 1,0.0
6030,SCIRTIDAE SP 2,0.0
6031,SCIRTIDAE TYPE 'BROAD',0.0
6032,SCIRTIDAE TYPE 'BROAD' ,0.0
6033,SCIRTIDAE TYPE 'BROAD' (N=1),0.0
6034,SCIRTIDAE TYPE 'SKINNY',0.0
6035,SCIRTIDAE TYPE 'SKINNY' ,0.0
6036,SCIRTIDAE TYPE 'SKINNY' (N=1),0.0
6037,SCIRTIDAE TYPE 'SKINNY' (N=2),0.0
6038,SCOLECITHRICELLA CENOTELIS,0.0
6039,SCOLECOCAMPA LIBURNA LARVAE,0.0
6040,SCOLIA CARNIFLEX COQUILLETT,0.0
6041,SCOLIA ORYCTOPHAGA COQUILLETT,0.0
6042,SCOLOPENDRA VIRIDIS,0.0
6043,SCOPARIINAE SP,0.0
6044,SCORPAENIDS,0.0
6045,SCOTER,0.0
6046,SCOTOBATES CALCARATUS LARVAE,0.0
6047,SCOTOBATES CARCARATUS LARVAE,0.0
6048,SCROBIPALPULA SP.2,0.0
6049,SCRTID SP. (LARVA),0.0
6050,SCYLLA SERRATA,0.0
6051,SEA OTTER,0.0
6052,SEA OTTERS,0.0
6053,SEABIRDS,0.0
6054,SEARIESIA,0.0
6055,SEARLESIA,0.0
6056,SEAWEEDS,0.0
6057,SECRETIONS OF DILACHNUS PINI,0.0
6058,SEDIMENT,0.0
6059,SEDIMENT (ALL),0.0
6060,SEDIMENTARY LABILE DETRITUS,0.0
6061,SEDIMENTARY REFRACTORY DETRITUS,0.0
6062,SEDIMENTED DETRITUS,0.0
6063,SEEDS,0.0
6064,SEEDS OF OTHER PLANTS,0.0
6065,SEGMENTORBIS ANGUSTUM,0.0
6066,SEGMENTORBIS ANGUSTUS,0.0
6067,SEMIOTHISA SP.,0.0
6068,SENNA COBANENSIS,0.0
6069,SEPHANODISCUS SP.,0.0
6070,SEPIA OFFICINALIS 67-120MM,0.0
6071,SEPIA OFFICINALIS <67MM,0.0
6072,SEPIA OFFICINALIS >120MM,0.0
6073,SEPSID B LARVAE,0.0
6074,SEPSIS LATERALIS WIEDEMANN,0.0
6075,SEPSIS SP. LARVAE,0.0
6076,SERICOSTOMA PERSONATUM,0.0
6077,SERRANOCHROMIS ROBUSTUS,0.0
6078,SETARIA PANICULIFERA,0.0
6079,SHARP-SHINNED HAWK,0.0
6080,SHEEP,0.0
6081,SHIKRA,0.0
6082,SHREW,0.0
6083,SHREWS,0.0
6084,SIALIS,0.0
6085,SIALIS FULIGINOSA,0.0
6086,SIALIS JOPPA,0.0
6087,SIDA ACUTA,0.0
6088,SIDA GLABRA,0.0
6089,SIDEROXYLON CINEREUM,0.0
6090,SIDEROXYLON PUBERULUM,0.0
6091,SIGARA SP.,0.0
6092,SILKY CRAZYWEED (FORB/SHRUB),0.0
6093,SILKY SOPHORA (FORB/SHRUB),0.0
6094,SILPHIDS,0.0
6095,SIMOSYRPHUS AEGYPTIUS,0.0
6096,SIMULIDS (UNSPEC.),0.0
6097,SIMULIUM (BYSSODON) SP 2,0.0
6098,SIMULIUM (FF),0.0
6099,SIMULIUM (N=10),0.0
6100,SIMULIUM SP 1,0.0
6101,SIMULIUM SPP. (FF),0.0
6102,SIMULIUM SPP. (N=10),0.0
6103,SINCLAIRIA POLYANTHA,0.0
6104,SINEA COMPLEXA,0.0
6105,SINGLE-CELL ALGAE,0.0
6106,SIPHLONURUS LACUSTRIS,0.0
6107,SIPHONA SP,0.0
6108,SIPUNCULA,0.0
6109,SIREX NIGRICORNIA LARVAE,0.0
6110,SIRODOTIA,0.0
6111,SIX-WEEKS FESCUE (GRASS),0.0
6112,SKATES,0.0
6113,SKINKS,0.0
6114,SKUA -GLAUCOUS GULL,0.0
6115,SKUNK,0.0
6116,SLENDERBUSH BUCKWHEAT (FORB/SHRUB),0.0
6117,SLIMFLOWER SCURF PEA (FORB/SHRUB),0.0
6118,SLIMLEAF GOOSEFOOT (FORB/SHRUB),0.0
6119,SMALL ALGAE,0.0
6120,SMALL DETRITUS PARTICLES,0.0
6121,SMALL GROUND ANIMALS -- BIRDS AND SMALL MAMMALS,0.0
6122,SMALL PARALICHTHYS,0.0
6123,SMALL PARTICLE DETRITUS,0.0
6124,SMALL PHYTOPLANKTON,0.0
6125,SMALL SOAPWEED (FORB/SHRUB),0.0
6126,SMALL TERRESTRIAL INVERTS,0.0
6127,SMALL-SIZE PHYTOPLANKTON,0.0
6128,SMALLER TOOTHED WHALES,0.0
6129,SMELT YOY,0.0
6130,SMILAX ANCEPS,0.0
6131,SMIRACRAULAX TUBERCULATUS,0.0
6132,SNAIL CARRION (CEPAEA NEMORALIS),0.0
6133,SNAKES,0.0
6134,SNAKES - GHARIAL - TURTLES,0.0
6135,SNOW BUNTING,0.0
6136,SNOW LEOPARD,0.0
6137,SOCKEYE SALMON (JUVENILE),0.0
6138,SOFT BODY PARTS,0.0
6139,SOIL ORGANIC MATTER,0.0
6140,SOLANUM ERIANTHUM,0.0
6141,SOLANUM EXTENSUM,0.0
6142,SOLANUM RUDEPANNUM,0.0
6143,SOLENOPSIS GEMINATA,0.0
6144,SOLIPERLA SP. (N=7),0.0
6145,SOLIPERLA SP. (SH),0.0
6146,SONG BIRDS,0.0
6147,SOULAMEA TERMINALOIDES,0.0
6148,SOYBEAN PLANT,0.0
6149,SPAEOCYSTIS SP.,0.0
6150,SPANGLED PERCH,0.0
6151,SPANIOCERCA,0.0
6152,SPANIOCERCA ZELANDIA (N=4),0.0
6153,SPARHIUS FLORIDANUS,0.0
6154,SPARROW HAWK,0.0
6155,SPARTINA,0.0
6156,SPARTINA GLABRA,0.0
6157,SPARTINA PATENA,0.0
6158,SPATHIUS RUBIDUS (ROSSI),0.0
6159,SPHAERID,0.0
6160,SPHAERID (N=1),0.0
6161,SPHAERIDIUM BIPOSTULATUM,0.0
6162,SPHAERIDIUM BIPUSTULATUM,0.0
6163,SPHAERIDIUM SCARABAEOIDES,0.0
6164,SPHAERIIDAE,0.0
6165,SPHAERIUM,0.0
6166,SPHAERIUM OCCIDENTALE (FF),0.0
6167,SPHAERIUM OCCIDENTALE (N=10),0.0
6168,SPHAERIUM TASMANICUM (MOLLUSCA - BIVALVIA),0.0
6169,SPHAEROCERA VAPORARIORUM,0.0
6170,SPHAGNUM RIPARIUM,0.0
6171,SPHINGOMONAS.1,0.0
6172,SPHINGOMONAS.2,0.0
6173,SPIDER,0.0
6174,SPIDER CRABS (HERBIVORES),0.0
6175,SPIDERS (FOREST EDGE),0.0
6176,SPIDERS (MATURE FOREST),0.0
6177,SPIDERS (UNSPECIFIED),0.0
6178,SPIDERS - PASSERINES - DRAGONFLIES,0.0
6179,SPIDERS - SONG BIRDS,0.0
6180,SPILOGONA SP ,0.0
6181,SPINIPHORA MACULATA,0.0
6182,SPINOCALANUS ABYSSALIS,0.0
6183,SPIROGYRA,0.0
6184,SPIROSTEPHON LACTARIUM,0.0
6185,SPODOPTERA LITTORALIS BOISDUVAL,0.0
6186,SPOM,0.0
6187,SPRATTUS SP.,0.0
6188,SPRATTUS? SP.,0.0
6189,STACHYTARPHETA CAYENNENSIS,0.0
6190,STAPHYLINID SP. 1,0.0
6191,STAPHYLINID SP. 10,0.0
6192,STAPHYLINID SP. 6,0.0
6193,STAPHYLINID SP. 7,0.0
6194,STAPHYLINIDS,0.0
6195,STAPHYLINIDS (ROVE BEETLES),0.0
6196,STAPHYLINUS SP.,0.0
6197,STAPHYLINUS VIOLACENS,0.0
6198,STARLINGS,0.0
6199,STAURASTRUM SPP.,0.0
6200,STAURONEIS,0.0
6201,STAURONEIS SP.,0.0
6202,STAURONEIS VACHERIAE,0.0
6203,STAUROSIRELLA LEPTOSTAURON,0.0
6204,STAUROSTRATUM,0.0
6205,STEELHEAD TROUT,0.0
6206,STELIDOTA GEMINATA,0.0
6207,STEMELMIS NR. BICARINATA (0.1-0.2 MM HCW),0.0
6208,STEMELMIS NR. BICARINATA (0.2-0.3 MM HCW),0.0
6209,STEMELMIS NR. BICARINATA (0.3-0.4 MM HCW),0.0
6210,STEMELMIS NR. BICARINATA (0.4-0.5 MM HCW),0.0
6211,STEMPELINELLA SP. (CG),0.0
6212,STEMPELINELLA SP. (N=10),0.0
6213,STEMPELLINA MONTIVAGA GRP.,0.0
6214,STEMPELLINA MONTIVAGA GRP. (0.1-0.2 MM HCW),0.0
6215,STEMPELLINA MONTIVAGA GRP. (0.2-0.3 MM HCW),0.0
6216,STEMPELLINELLA (CG),0.0
6217,STEMPELLINELLA (N=10),0.0
6218,STENELMIS (B),0.0
6219,STENELMIS (CG),0.0
6220,STENELMIS (N=10),0.0
6221,STENELMIS (N=2),0.0
6222,STENELMIS ADULT (N=5),0.0
6223,STENELMIS ADULT (SC),0.0
6224,STENELMIS CRENATA (LARVAE) (CG),0.0
6225,STENELMIS CRENATA (LARVAE) (N=10),0.0
6226,STENELMIS NR. BICARINATA,0.0
6227,STENELMIS SP. (ADULT) (CG),0.0
6228,STENELMIS SP. (ADULT) (N=STENELMIS (LARVAE)),0.0
6229,STENELMIS SPP. (N=3),0.0
6230,STENELMIS SPP. (SC),0.0
6231,STENOPELMATUS FUSCUS,0.0
6232,STENOPERLA,0.0
6233,STENOPERLA PRASINIA ,0.0
6234,STENOPERLA PRASINIA (N=10),0.0
6235,STENOPERLA PRASINIA (N=2),0.0
6236,STENOPERLA PRASINIA (N=3),0.0
6237,STENOPERLA PRASINIA (N=7),0.0
6238,STENUS SP.,0.0
6239,STEPHANODISCUS MEDIUS,0.0
6240,STEPHANODISCUS SP.,0.0
6241,STEPHANOPACHYS RUGOSUS LARVAE,0.0
6242,STERCORARIUS LONGICAUDUS (JAEGER),0.0
6243,STERCORARIUS PARASITICUS,0.0
6244,STERNA,0.0
6245,STICTOCALDIUS,0.0
6246,STICTOCLADIUS,0.0
6247,STICTOCLADIUS (N=10),0.0
6248,STICTOCLADIUS (N=2),0.0
6249,STICTOCLADIUS (N=5),0.0
6250,STICTOCLADIUS I,0.0
6251,STICTOCLADIUS I (N=6),0.0
6252,STICTOCLADIUS III,0.0
6253,STICTOCLADIUS III (N=3),0.0
6254,STICTOCLADIUS SP.,0.0
6255,STICTOCLADIUS SP. (N=15),0.0
6256,STICTOCLADIUS SP. (N=5),0.0
6257,STICTOCLADIUS SP. (N=8),0.0
6258,STICTOCLADIUS SPP. ,0.0
6259,STICTOCLADIUS SPP. (N=2),0.0
6260,STICTOCLCAIUS,0.0
6261,STIGEOCLONIUM,0.0
6262,STIGEOCLONIUM SP.,0.0
6263,STILLINGIA LINEATA SSP LINEATA,0.0
6264,STIROPIUS SP.,0.0
6265,STIZOPHYLLUM RIPARIUM,0.0
6266,STOATS,0.0
6267,STOMORHINA LUNATA FABRICIUS,0.0
6268,STOMOXYS CALCITRANS LINNAEUS,0.0
6269,STOMOXYS NIGER MACQUART,0.0
6270,STRATIOMYID I,0.0
6271,STRATIOMYID I (N=1),0.0
6272,STRATIOMYID SP. ,0.0
6273,STRATIOMYID SPP.,0.0
6274,STRATIOMYIID SP. ,0.0
6275,STRAY DOG CANIS FAMILIARIS,0.0
6276,STREBLOSPIO SHRUBSOLII,0.0
6277,STRICTOPTERINAE SP 1,0.0
6278,STROBILOPS AENA,0.0
6279,STRONGYLIUM CRENATUM LARVAE,0.0
6280,STYLODRILUS,0.0
6281,SUB-SURFACE DEPOSIT-FEEDING POLYCHAETES,0.0
6282,SUBMERGED MACROPHYTES (BLYXA - CRYPTOCORYNE - NITELLA),0.0
6283,SUBMERGED ROOT PLANTS,0.0
6284,SUBMERGENT VASCULAR PLANTS,0.0
6285,SUM,0.0
6286,SUMITROSIS DISTINCTUS (BALY),0.0
6287,SURFACE BAIT,0.0
6288,SURFACE DEPOSIT-FEEDING POLYCHAETES,0.0
6289,SURIRELLA (SMALL),0.0
6290,SURIRELLA BISERRATA,0.0
6291,SURIRELLA BREBBISONII,0.0
6292,SURIRELLA ELEGANS,0.0
6293,SURIRELLA LINEARIS,0.0
6294,SURIRELLA SP.,0.0
6295,SURIRELLA SP. (LARGE),0.0
6296,SURIRELLA SP. (SMALL),0.0
6297,SURIRELLA STRIATULA,0.0
6298,SURIRELLA TENERA,0.0
6299,SURIRELLA TENERA ??,0.0
6300,SUROVA,0.0
6301,SUSPENDED DETRITUS,0.0
6302,SUSPENDED OR DEPOSITED ORGANIC MATTER,0.0
6303,SUSPENDED ORGANIC MATTER,0.0
6304,SUWALIA (N=5),0.0
6305,SUWALIA (P),0.0
6306,SUWALIA SP. (N=1),0.0
6307,SUWALIA SP. (P),0.0
6308,SWAINSON'S HAWK,0.0
6309,SWALLOWS,0.0
6310,SWALLOWS - BATS - CHORDEILES (NIGHTHAWK),0.0
6311,SWAMP FOREST,0.0
6312,SYGNATHUS FLORIDAE,0.0
6313,SYGNATHUS FUSCUS,0.0
6314,SYLVIA CURRUCA CURRUCA (L.),0.0
6315,SYMPHODUS BAILLONI,0.0
6316,SYNCHROA PUNCTATA LARVAE,0.0
6317,SYNECHOCCUS,0.0
6318,SYNECHOCYSTIS,0.0
6319,SYNEDRA - COSCINODISCUS - OTHER DIATOMS,0.0
6320,SYNEDRA RUMPENS,0.0
6321,SYNEDRA SP.,0.0
6322,SYNEDRA ULNA,0.0
6323,SYNERGUS ALBIPES,0.0
6324,SYNERGUS SP.,0.0
6325,SYNODONTIS ZAMBESENSIS,0.0
6326,SYRITTA BULBUS WALKER ,0.0
6327,SYRITTA NIGROFEMORATA MACQUART,0.0
6328,SYRITTA SP. (NEAR ABYSSINICA RONDANI),0.0
6329,SYRPHID LARVAE,0.0
6330,SYRPHUS CALTEATUS DEGEER,0.0
6331,SYRPHUS LUNIGER MEIGEN,0.0
6332,SYRPHUS VITRIPENNIS LARVAE,0.0
6333,SYRPHUS VITRIPENNIS MEIGEN,0.0
6334,SYSPIRA LONGIPES,0.0
6335,SYSTASIS ENCYRTOIDES (WALKER),0.0
6336,SYSTENUS SP. 1 LARVAE,0.0
6337,SYSTENUS SP. 2 LARVAE,0.0
6338,SYZYGIUM COMMERSONII,0.0
6339,SYZYGIUM CORIACEUM,0.0
6340,SYZYGIUM GLOMERATUM,0.0
6341,SYZYGIUM MAURITIANUM,0.0
6342,SYZYGIUM PETRINESE,0.0
6343,SYZYGIUM VENOSUM,0.0
6344,SYZYGIUM WRIGHTII,0.0
6345,T. BACCHACICIDIE,0.0
6346,T. COMPRESSICORNIS,0.0
6347,T. CURVICAUDUS,0.0
6348,T. CYNIPEDIS,0.0
6349,T. DISCOLORIPES,0.0
6350,T. NODOSUS,0.0
6351,T. SINUATUS,0.0
6352,T. SUBEROSUS,0.0
6353,T. TENUICAUDUS,0.0
6354,T. TENVICAUDUS,0.0
6355,TABANID SP.,0.0
6356,TABANID SP. ,0.0
6357,TABELLARIA FENESTRATA,0.0
6358,TABELLARIA FLOCCCULOSA,0.0
6359,TABELLARIA FLOCCULOSA,0.0
6360,TABELLARIA SP.,0.0
6361,TABERNAEMONTANA PERSICARIFOLIA,0.0
6362,TACHINID SP.,0.0
6363,TACHOPTERYX (N=1),0.0
6364,TACHOPTERYX (P),0.0
6365,TACHYMENIS FLAVICAUDA,0.0
6366,TACHYNUS RUFIPES (DEGEER),0.0
6367,TACHYTA NANA,0.0
6368,TACHYTRECHUS ANGUSTIPENNIS,0.0
6369,TAENIPODA EQUUS,0.0
6370,TALLAPERLA MARIA (N=3),0.0
6371,TALLAPERLA MARIA (S),0.0
6372,TALLAPERLA MARIA (SH),0.0
6373,TALLAPERLA SPP. (N=10),0.0
6374,TALLAPERLA SPP. (SH),0.0
6375,TAMBOURISSA PELTATA,0.0
6376,TANDANUS TANDANUS,0.0
6377,TANSY LEAF ASTER (FORB/SHRUB),0.0
6378,TANYDERID (CG),0.0
6379,TANYDERID (N=1),0.0
6380,TANYDERID SP. ,0.0
6381,TANYDERIDAE,0.0
6382,TANYDERIDAE SP. (N=2),0.0
6383,TANYPINIDS (UNSPEC.),0.0
6384,TANYPODINAE,0.0
6385,TANYPODINI SP.,0.0
6386,TANYPODINI SP. ,0.0
6387,TANYPODINI SP. (N=10),0.0
6388,TANYPODINI SP. (N=5),0.0
6389,TANYPODINI SPP.,0.0
6390,TANYPUS (P),0.0
6391,TANYTARSINI GENUS A (CG),0.0
6392,TANYTARSINI GENUS D,0.0
